page_url,titolo,numero,data_pubblicazione,tipologia,ufficio,oggetto,dettaglio_url,allegati
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=18&tabella_albo[start]=256&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4554,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4554_DeterminadiLiquidazione_Copia_470_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4554_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=18&tabella_albo[start]=256&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4552,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4552_DeterminaGenerica_Copia_469_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4552_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=18&tabella_albo[start]=256&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4551,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4551_DeterminadiLiquidazione_Copia_468_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4551_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=18&tabella_albo[start]=256&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4550,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4550_DeterminadiLiquidazione_Copia_467_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4550_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=18&tabella_albo[start]=256&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4549,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4549_DeterminaGenerica_Copia_466_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4549_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=18&tabella_albo[start]=256&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4548,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4548_DeterminaGenerica_Copia_465_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4548_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=18&tabella_albo[start]=256&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,80/2021,,,,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4553,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4553_DeterminadiLiquidazione_Copia_464_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4553_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=18&tabella_albo[start]=256&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4547,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4547_DeterminadiLiquidazione_Copia_463_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4547_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=19&tabella_albo[start]=271&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4542,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4542_DeterminadiLiquidazione_Copia_462_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4542_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=19&tabella_albo[start]=271&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4536,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4536_DeterminaGenerica_Copia_461_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4536_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=19&tabella_albo[start]=271&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,36/2023,,,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4535,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4535_DeterminaGenerica_Copia_460_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4535_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=19&tabella_albo[start]=271&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4534,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4534_DeterminadiLiquidazione_Copia_459_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4534_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=19&tabella_albo[start]=271&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4533,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4533_DeterminadiImpegnoeLiquidazione_Cop2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4533_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=19&tabella_albo[start]=271&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4532,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4532_DeterminadiImpegnoeLiquidazione_Cop2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4532_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=19&tabella_albo[start]=271&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4531,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4531_DeterminadiImpegnoeLiquidazione_Cop2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4531_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=19&tabella_albo[start]=271&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4530,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4530_DeterminadiImpegnoeLiquidazione_Cop2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4530_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=19&tabella_albo[start]=271&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4529,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4529_DeterminadiLiquidazione_Copia_454_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4529_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=19&tabella_albo[start]=271&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4528,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4528_DeterminadiLiquidazione_Copia_453_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4528_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=19&tabella_albo[start]=271&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4527,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4527_DeterminadiLiquidazione_Copia_452_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4527_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=19&tabella_albo[start]=271&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4526,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4526_DeterminadiLiquidazione_Copia_451_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4526_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=19&tabella_albo[start]=271&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4525,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4525_DeterminadiLiquidazione_Copia_450_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4525_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=19&tabella_albo[start]=271&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4524,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4524_DeterminadiLiquidazione_Copia_449_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4524_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=19&tabella_albo[start]=271&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4522,['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4522_OrdinanzeDirigenziali_Copia_40_2025.pdf']
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=20&tabella_albo[start]=286&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4523,['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4523_OrdinanzeSindacali_Copia_12_2025.pdf']
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=20&tabella_albo[start]=286&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4541,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4541_DeliberadiGiunta_Copia_106_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4541_AttestazionePubblicazione.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=20&tabella_albo[start]=286&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,311/2004,,,,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4540,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4540_DeliberadiGiunta_Copia_105_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4540_Proposta.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4540_AttestazionePubblicazione.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=20&tabella_albo[start]=286&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4516,['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/allegato1754476149.pdf']
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=20&tabella_albo[start]=286&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,Determinazione,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4521,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4521_DeterminadiImpegno_Copia_448_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4521_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=20&tabella_albo[start]=286&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4520,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4520_DeterminadiLiquidazione_Copia_447_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4520_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=20&tabella_albo[start]=286&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4519,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4519_DeterminadiLiquidazione_Copia_446_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4519_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=20&tabella_albo[start]=286&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4518,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4518_DeterminadiLiquidazione_Copia_445_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4518_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=20&tabella_albo[start]=286&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4517,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4517_DeterminadiImpegnoeLiquidazione_Cop2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4517_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=20&tabella_albo[start]=286&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4511,['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/allegato1754391469.pdf']
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=20&tabella_albo[start]=286&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4495,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4495_DeterminadiLiquidazione_Copia_443_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4495_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=20&tabella_albo[start]=286&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4512,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4512_DeterminadiLiquidazione_Copia_442_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4512_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=20&tabella_albo[start]=286&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4513,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4513_DeterminadiImpegno_Copia_441_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4513_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=20&tabella_albo[start]=286&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,8,,Delibera,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4508,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4508_DeterminaGenerica_Copia_440_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4508_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=20&tabella_albo[start]=286&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4494,['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4494_Allegato1_STATUTO_consortile_a_1754378960.pdf']
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=21&tabella_albo[start]=301&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4507,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4507_DeterminadiLiquidazione_Copia_439_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4507_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=21&tabella_albo[start]=301&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4506,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4506_DeterminadiLiquidazione_Copia_438_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4506_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=21&tabella_albo[start]=301&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4488,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4488_DeterminadiLiquidazione_Copia_437_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4488_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=21&tabella_albo[start]=301&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,36/2023,,,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4489,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4489_DeterminadiLiquidazione_Copia_436_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4489_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=21&tabella_albo[start]=301&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4504,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4504_DeterminadiLiquidazione_Copia_435_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4504_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=21&tabella_albo[start]=301&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4502,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4502_DeterminadiLiquidazione_Copia_434_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4502_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=21&tabella_albo[start]=301&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4501,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4501_DeterminaaContrarre_Copia_433_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4501_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=21&tabella_albo[start]=301&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4500,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4500_DeterminaaContrarre_Copia_432_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4500_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=21&tabella_albo[start]=301&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4499,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4499_DeterminadiImpegnoeLiquidazione_Cop2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4499_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=21&tabella_albo[start]=301&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4498,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4498_DeterminadiLiquidazione_Copia_430_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4498_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=21&tabella_albo[start]=301&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,36/2023,,,,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4546,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4546_DeterminadiLiquidazione_Copia_429_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4546_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=21&tabella_albo[start]=301&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4487,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4487_DeterminadiLiquidazione_Copia_428_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4487_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=21&tabella_albo[start]=301&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4497,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4497_DeterminadiLiquidazione_Copia_426_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4497_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=21&tabella_albo[start]=301&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4496,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4496_DeterminadiImpegnoeLiquidazione_Cop2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4496_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=21&tabella_albo[start]=301&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4493,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4493_DeterminadiLiquidazione_Copia_424_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4493_VistoContabile.pdf']"
https://servizi.comune.avella.av.it/openweb/albo/albo_pretorio_full.php?tabella_albo[page]=22&tabella_albo[start]=316&CSRF=b9090b1f656db3b32d74f9c0c9f90299,Vai,,,,| Ufficio,,https://servizi.comune.avella.av.it/openweb/albo/albo_dettagli_full.php?id=4492,"['https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4492_DeterminadiLiquidazione_Copia_423_2025.pdf', 'https://servizi.comune.avella.av.it/openweb/portal/getDoc.php?f=documenti/4492_VistoContabile.pdf']"
